,title,title_label,description,description_label
14,박용진  비명횡사 악연  민주당 승리라는 대의명분 우선   나는정치인이 ,0,  박용진   트럼프  시대잖아요  불안해 죽겠어요    앵 커   트럼프   기   기 때도 참 저희가 고전을 면치 못했는데 힘들었고 근데  기 때는 지금 정부 국가 상황 때문에 준비가 안 되고 있는 상황이라서 더 많이 걱정이 되고  ,1
15, 투자   무역전쟁 우려는 과도 딥시크 덕   확산 ,0,미국  트럼프  행정부의 관세 정책과 관련해  미중 무역전쟁이 커질 것이란 관측은 과도하다 고 평가했다  김병연 강승원 권아민  투자증권 연구원은 이날 미국의 정치 경제 전망 보고서에서  트럼프  대통령이 원하는  ,1
16,비트코인  폭락 끝났나    상승이 가리키는 강세장 신호 ,0, 일 현지시간  암호화폐 전문매체 코인텔레그래프에 따르면  도널드  트럼프    미국 대통령 취임  급락했다가   트럼프 의  암호화폐 준비금  계획 발표 후  달러까지 반등했지만  하루 만에 다시  ,1
17, 트럼프  이민자 추방 계획  미국 육가공 산업에 타격 줄까,1,도널드  트럼프  대통령의 이민자 추방 계획이 미국 육가공 산업에 큰 타격을 줄 가능성이 제기되고 있다  블룸버그통신은  일 현지시간   트럼프  대통령의 정책 변화로 미국 전역의 육가공 공장에서 일하는 노동자들의 법적  ,1
18, 뉴욕마켓워치   트럼프  관세 충격에 주가 달러 하락 지속 국채 혼조,1,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터 발효된 가운데 대상국들이 보복에 나서면서 관세 전쟁이 악화할 것이라는 우려가 시장을 짓눌렀다   트럼프 의  ,1
19,미 상무부 장관  중간서 만날 수도 일 캐나다 멕시코 관세 경감 가능 ,1,도널드  트럼프  미국 대통령이 자유 무역협정을 맺고 있는 캐나다와 멕시코에  의 관세를 부과한 가운데  그는  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가  ,1
20,안도걸  쿼드러플 경기 추락 추경 편성 필요 ,0,또  글로벌 기술 패권 경쟁과 공급망 재편이 가속화되는 가운데  트럼프  행정부의 관세 부과로 우리 주력 산업과 수출기업의 경쟁력이 위협받고 있다 며  특히   기술 산업 선점을 위한 전쟁에서 뒤처지지 않도록   ,1
21, 중국이 한국 정치 개입  믿을수록 반민주적  시사 한국리서치 공 ,1,역설적으로  월 일은  트럼프  재집권의 토대가 되었다  종교의 신실함을 증명하는 믿음과 같이  공화당 지지자와 정치인들 사이에서  월 일에 대한 평가가  트럼프  대통령에 대한 지지의 시험대로 자리 잡았다  그리고  ,1
22, 상무  중간서 만날 수도 일  멕 관세 경감 가능성 시사,0,도널드  트럼프  미국 대통령이 자유 무역협정을 맺고 있는 캐나다와 멕시코에  의 관세를 부과한 가운데  그는  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가  ,1
23,이번엔  보스 레이디 멜라니아   트럼프   기와 다른 패션,1,도널드  트럼프  미국 대통령의 아내 멜라니아 여사의 스타일 변화에 이목이 쏠리고 있다  멜라니아 여사는   트럼프  대통령 재집권 후 첫 단독 행보다  이날 멜라니아 여사는 베이지색 정장에 검은색 넥타이를 착용해  ,1
24, 출근길 뉴스프레소  상무  관세 철회 할수도   트럼프  일보 후퇴    직격 ,0,미국의   관세 부과 소식에 캐나다 총리도  의 관세 부과   트럼프   캐나다   에 보복시 상호관세 즉각      달러 인덱스   선 진입  작년  월  일 이후 처음    트럼프   캐나다   에 보복시 상호관세 즉각 대응  ,1
25,아랍국가들  자체 팔레스타인 재건 계획 채택 팔레스타인인 자신들 ,1,가자 주민 강제 이주와 부동산 개발 등 도널드  트럼프  미국 대통령이 제시한 가자지구 재건 계획에 대해 아랍   트럼프  대통령의 가자 주민을 이주시키고 가자지구를 중동의 리비에라 휴양지 로 만들겠다는 구상에  ,1
26, 트럼프   파나마 운하  항구 운영권 찾아왔다,1,미 자산운용사 블랙록 투자그룹이 인수 홍콩기업  허치슨  조원에 매각   트럼프  압박에 백기 미국의  이번 거래를 통해 중국으로부터 파나마 운하 운영권을 되찾겠다며 압박을 지속해 온  트럼프  행정부가 운하  ,1
27, 오늘의 투자전략  국내 증시  미국과 멕시코 캐나다 관세 협상 가능성 ,1,도널드  트럼프  미국 대통령 발 관세 불안에도 멕시코  캐나다와의 협상 가능성 등으로 인해 상승 출발할 것으로 전망했다  한지영 키움증권 연구원은  전일 국내 증시는 연휴 기간 중  트럼프 의 관세 부과 공식화    동반  ,1
28, 안성진의 본투비 지구과학 이야기  그린란드와 지구과학,1,도널드  트럼프  미국 대통령이 그린란드를 차지하기 위해 강한 의지를 드러내고 있기 때문이다  지구 온난화로 인해 북극해의 빙하가 녹으면서 북극 항로의 개척 가능성이 높아진 현 상황에서 그린란드는 북극 지역의  ,1
29,  파운드리 장악력 높이는   수세 몰리는 삼성전자,1,도널드  트럼프  미국 대통령 오른쪽 과 웨이저자    출처  연합뉴스 자료사진   일  에 따르면  는  전날 백악관에서 이런 계획을 발표한 웨이저자   최고경영자  옆에는 도널드  트럼프  미국 대통령과  ,1
30,관세부과 첫날부터 보복선언 추가위협 트럼프  무역전쟁 본격화,0,도널드  트럼프  미국 대통령이 불붙인 관세전쟁이 캐나다와 멕시코에 대한 관세 부과 당일인  일 현지시간   트럼프  대통령은 이날 소셜미디어 트루스소셜에 올린 글을 통해  캐나다의  쥐스탱  트뤼도 주지사에게 설명  ,1
31,미국이 군사 지원 중단하자 젤렌스키가 제안한 것은,0,젤렌스키 대통령은 또 도널드  트럼프  대통령에 대해서도 언급했다  그는  우리 가운데 누구도 끝없는 전쟁을 원하지 않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할  ,1
32,   원 원 원 하락,0, 트럼프  대통령의 관세는 인플레이션 물가 상승 을 유발할 수밖에 없다는 게 경제학자들의 대체적인   트럼프  관세가 잠재적으로 미국 성장에 부정적인 영향을 미칠 수 있을 것이라는 우려가 강해지면서 달러화는  ,1
33, 국방차관 후보   전작권 이전 관련  역할 강화 지지 ,1,콜비 지명자는 이날 미국 워싱턴 에서 열린 상원 군사위원회 인사청문회 서면답변에서 전작권 이전에 대한 질문에  트럼프  대통령의 외교정책 비전은 한국과 같은 유능하고 의욕적인 동맹국들에 힘을 실어주는 것  ,1
34,  상무  중간서 만날 수도 캐나다 멕시코 향해 관세 경감 가능성 ,1,도널드  트럼프  미국 대통령이  일 현지 시각  캐나다와 멕시코에  의 관세를 부과한 다음 날인  일 미국  이어  트럼프  대통령은 매우 공정하고 합리적 이라며  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가  ,1
35, 종합  젤렌스키  백악관 일 후회 우크라 공중 해상 휴전 제안 ,0, 트럼프  리더십 아래 지속가능한 평화 원해   그동안 전쟁 지원한  에 감사 항상 존중  아주경제 황진현    볼로디미르 젤렌스키 우크라이나 대통령  사진 로이터 연합뉴스  미국 군사 원조 중단 등 도널드  트럼프  ,1
36,로이터  미국 우크라 광물 협정  이르면 몇 시간 내 타결 가능성 ,0,특히 도널드  트럼프  미국 대통령은 이날 오후 예정된 미 상 하원 합동회의 연설 때 협정 타결 사실을 발표하길 바라는 것으로 알려졌다  젤렌스키  결국  트럼프 에  유감  사과 영국 로이터통신은 이날 소식통  명을 인용해  ,1
37, 투자   무역전쟁 우려는 과도 딥시크 덕   확산 ,0, 투자증권은 미국  트럼프  행정부의 관세 정책에 관해  미중 무역전쟁이 커질 것이란 관측은 과도하다 고  일 평했다  김병연 강승원 권아민 연구원은 이날 미국의 정치 경제 전망에 관한 보고서에서  트럼프  대통령이  ,1
38,비트코인  억 만 원대 상승  시장 둔화에도 장기적 강세 흐름 유지 전 ,0,않으면 가격 상승 시점이 느려질 수 있다 고 덧붙였다  최근 비트코인 가격은 도널드  트럼프  미국 대통령의 관세 부과 조치와 미국 연방준비제도 연준 의 금리 변동 등에 영향을 받으며 큰 폭으로 하락했다 ,1
39, 상무  캐나다 멕시코 관세 경감 시사 트럼프   일 타협안 발표할 ,0,러트닉 장관은  일에  트럼프  대통령이 이들 국가와 타협안을 발표할 가능성이 있다고 덧붙였다  그는  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가 만들어낼 수  ,1
40, 속보  미국 상무  중간서 만날 수도 일  멕 관세 경감 가능성 시 ,1, 관세 유예는 없다 면서도 일부 타협 가능성 시사 도널드  트럼프  미국 대통령이 자유 무역협정을 맺고 있는  그는  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가  ,1
41, 경기 둔화 키우는  트럼프  관세 환율  원대로 하락 외환브리핑 ,0,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터  하지만  트럼프  대통령이 보복 관세를 부과하면 재보복에 나서겠다고 압박하면서 관세정책의 향방은  ,1
42,고개 숙인 젤렌스키  트럼프  리더십 아래 평화노력 준비돼    공중 해 ,1,지난달  일 미국과의 정상회담이 예상치 못한 결렬로 끝난 후   트럼프  대통령의 강한 압박에 직면한 젤렌스키  않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼  ,1
43, 해외시황  뉴욕증시  관세 전쟁  격화에 하락 다우  ,0,뉴욕증시는 도널드  트럼프  대통령의 관세 전쟁에 직격탄을 맞았다  대상국들이  트럼프  대통령의 관세 부과에 즉각 보복에 나서면서 글로벌 전쟁이 본격화됐다   일 현지시각  뉴욕증권거래소 에서 블루칩  ,1
44,뉴욕증시  관세 전쟁이 촉발한 롤러코스터 다우   마감,1,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터 발효된 가운데 대상국들이 보복에 나서면서 관세 전쟁이 악화할 것이라는 우려가 시장을 짓눌렀다   트럼프 의  ,1
45,로이터  트럼프   일 의회 연설 때 광물협정 합의 발표 원해 ,1,  젤렌스키 우크라이나 대통령과 도널드  트럼프  미국 대통령 지난달  일 현지시간  미국 우크라이나  로이터통신은 이날  트럼프  행정부 소식통들을 인용해 이같이 전하면서 특히 도널드  트럼프  대통령은 이날 오후  시  ,1
46,한투운용  한국투자글로벌전기차 배터리 펀드 리뉴얼,0,이어  트럼프  당선 후 인플레이션 감축법  축소나 폐지가 예상돼 제조업 기반의 전기차 산업 입지가 축소되는 등  산업의 판도가 바뀌었다 며  미국 기업이 패권을 갖고 있는 분야인 자율주행 관련 기술 중심으로 미래  ,1
47,미 국방차관 후보자  한국  방위 분담 우수 사례 미 확장억제 확고 ,1,콜비 후보자의 한국 관련 발언은 도널드  트럼프  행정부 출범에 따라 크게 변화할 수 있다는 우려에 달리 대체로 역대 정부의 정책과 일치하는 내용으로 평가된다  하만주 워싱턴 특파원,1
48,멕시코  미국에 보복관세 조치  일 발표 트럼프 와 이번주 통화 예정 ,1,도널드  트럼프  미국 행정부는 마약류의 미국 유입 문제 등을 이유로 이날  시  분부터 멕시코와 캐나다에   클라우디아 셰인바움 멕시코 대통령은 이날 국립궁전에서 열린 정례 기자회견에서  트럼프  정부의 결정을  ,1
49, 상무  트럼프   멕 구제 방안 고려    관세경감  안갯속 ,0,하워드 러트닉 장관은 이날 폭스뉴스와의 인터뷰에서  트럼프  대통령이  관세 부과  유예가 아닌  다른  그 트럼프 는 그들 멕시코 캐나다 과 함께 뭔가 만들어낼 수 있다고 생각한다 고 강조했다  그러면서 미국과  ,1
50, 눈에는 눈  이에는 이 트럼프 발 관세전쟁 격화,0,도널드  트럼프  대통령이 예고한 대로 멕시코와 캐나다  중국산 수입품에 대한 미국의 관세 부과가 시작됐습니다   눈에는 눈 이에는 이 서로가 보복에 보복을 다짐하면서  트럼프 발 관세전쟁은 더욱 격화될 조짐을 보이고  ,1
51,개인투자자  증시 상승에 베팅 전문가는  증시 변동성 불가피 ,1,미국  트럼프  행정부의 관세 전쟁과 이로 인한 경기 둔화 우려가 불거진 탓이다  전문가들은 리스크 소화 과정이 필요할 것으로 본다   일 한국거래소에 따르면 개인투자자들은 최근  거래일간   레버리지  ,1
52, 관세 수출 불확실성 지속 국내 삼성전자 반도체   고심 ,0,도널드  트럼프  미국 대통령의 계속된 관세 정책으로 수출에 대한 불확실성이 커지고 있다   이미지   뉴스투데이 황수분 기자  도널드  트럼프  미국 대통령의 계속된 관세 정책으로 수출에 대한 불확실성이  ,1
53, 뉴욕환시  달러   개월  최저   천억유로 기금 에 유로 급등,0,장 후반 들어서는 이날 밤 도널드  트럼프  미국 대통령이 우크라이나와 광물 협정에 서명할 것이라는 한  도널드  트럼프  미국 행정부는 예고한 대로 캐나다 멕시코 중국에 대한 신규 관세를 강행하면서  ,1
54, 이시각헤드라인   월 일 라이브 투데이 부,1, 트럼프 발 관세 전쟁이 본격화한 가운데  대상국들이 보복에 나서면서 관세 전쟁이 악화할 것이라는 우려가 시장에 영향을 미쳤습니다   젤렌스키  공중 해상에서 휴전 제안  미국의 군사지원 중단에 볼로디미르  ,1
55, 증시 포인트  변동성 장세 불가피 수급 로테이션 진행될 듯,0,지난 밤 미 증시는 전일 급락세로 인해 장중에는 반발 매수세가 적극 유입됐으나  도널드  트럼프  대통령의  다만 장 마감 후 하워드 루트닉 미 상무장관이  트럼프  행정부가 멕시코 및 캐나다 제품에 대한 관세  ,1
56, 바이든을 수사해   트럼프   차 탄핵소추 탄핵탐구 ,0, 년  월 미국 국가정보국 내부고발자의 폭로로 당시 도널드  트럼프  대통령의  우크라이나 스캔들 이 세상에 알려졌다  폭로 내용은 충격적이었다   트럼프  대통령이 볼로디미르 젤렌스키 우크라이나 대통령에게  ,1
57, 트럼프 에 모욕당한 젤렌스키  체코 국민들이  블랙호크  선물한다,0,당시 도널드  트럼프  대통령은 자신의 종전 구상에 젤렌스키 대통령이 이견을 드러내자 거칠게 면박을 주고 사실상 백악관에서 쫓아냈다  뿐만 아니라  트럼프  대통령은 우크라이나에 대한 미국의 군사원조를 전면  ,1
58, 트럼프  젤렌스키와 마주앉아  이 나라에 큰 결례 외교적 체르노빌 ,1,그런데 젤렌스키는 광물협정에 서명하는 대신에 우리 안전을 보장해 줘야 되지 않겠느냐 이랬는데  트럼프  이런 식으로 젤렌스키가 종전 협상  미국의 지원을 위해서 유럽에 있는 정상 몇 사람이 사전에  트럼프  대통령을  ,1
59, 기업들    관세 발동에 재고 대응 트럼프  동향 주시  동분서주 ,1,도널드  트럼프  미국 대통령이 예고한 중국 캐나다 멕시코 수임 제품에 대한 추가 관세안이 발동된 가운데   트럼프  미국 대통령은 중국산 수입품에 대해  월  일 추가 관세를 발동한 후 잠정 연기했던 캐나다와 멕시코  ,1
60, 토크  사이드  주력산업 철강 차전지  불황 이강덕 포항시장의 위 ,0,미국  트럼프  정부의 자국 우선주의 정책 등 그야말로 사면초가다  이런 위협에 포스코와 에코프로라는 철강  무엇보다 최근  트럼프  행정부가 철강제품에 대해  의 고율 관세를 부과하기로 결정함에 따라 지역  ,1
61, 상무부  캐나다 멕시코  관세 경감  언급 트럼프 는 매우 합리적 ,1,도널드  트럼프  미 대통령이 멕시코와 캐나다에   관세를 부과한 가운데  하워드 러트닉 미 상무부 장관이  그는  트럼프  대통령은 매우 공정하고 합리적이다  저는 그가 그들 멕시코 캐나다 과 함께 뭔가 만들어낼 수  ,1
62, 농민들  트럼프  관세  고통만 안겨  한목소리,0,미국 농민들이 도널드  트럼프  대통령의 대 캐나다 멕시코 중국 관세가  고통만 안길 것 이라며  미국 농장연합회 의 지피 듀발 대표는  국가안보와 공정한 무역을 보장하려는  트럼프  대통령의 목표를  ,1
63,  증시  관세전쟁에  트럼프  거품 싹 빠졌다 전문가  대공황 초래할수 ,1,도널드  트럼프  미국 대통령의 멕시코와 캐나다  중국에 대한 관세 부과로 글로벌 무역전쟁이    지수는 미국  대선에서  트럼프  대통령의 당선 이전 수준으로 돌아갔다   트럼프  대통령의 관세 폭탄에 캐나다와  ,1
64,  바닥 확신 사라졌다 혼란에 빠진 월가  글로벌마켓  ,0,도널드  트럼프  행정부가 캐나다와 멕시코  중국에 대한 관세 부과를 강행한 여파에 미국 뉴욕 주식시장이   트럼프  행정부는 이날 자정을 기해 캐나다와 멕시코에 대해   중국은 기존  에 더해  의 추가 관세를  ,1
65,  관세 부과 만 하루도 안돼  중간에서 만날 수도  경감 시사,0,도널드  트럼프  미국 대통령이 캐나다와 멕시코에  의 관세를 부과한지 만 하루도 안 돼 미국 상무장관이  러트닉 장관은  그래서 나는 그 트럼프 가 그들 멕시코 캐나다 과 함께 뭔가를 해결할 수 있다고 생각한다 며  ,1
66,타임폴리오운용   글로벌우주테크 방산액티브  순자산  억 돌파,0,이는 도널드  트럼프  대통령 취임 이후 대표적인 수혜 섹터로 꼽히는 글로벌 방위산업에 투자자들의 자금이 몰렸기 때문이다  최근  트럼프  대통령과 볼로디미르 젤렌스키 우크라이나 대통령 간 정상회담이 파행된  ,1
67,미 국방차관 후보  한국 상황 보면 한미일 협력 지속될 지 불분명 ,0,그는 서면답변에서  외교 정책에 대한 도널드  트럼프  대통령의 비전에는 한국과 같이 유능하고 의욕적인  특히 대만의 방위비 지출 수준과 관련  트럼프  대통령의 말처럼  국내총생산  대비  대충   정도는 되어야  ,1
68,백악관 암호화폐 서밋  코인베이스 스트래티지   참석,0, 트럼프 는 최근 트루스소셜을 통해 미국 암호화폐 산업 지원책을 발표하면서 암호화폐 준비금 창설을 선언했다  이 준비금에는 비트코인과 이더리움을 중심으로   솔라나    등 주요 알트코인이 포함된다  이번  ,1
69, 신형범의  글자 전투기 시대는 갔다 ,0,최근  트럼프  미국 대통령의 최측근으로 부상한 일론 머스크는  는 비싸고 복잡하며 많은 것을 조금씩 할 수는 있지만 어느 것도 뛰어나게 잘하지 못하는 기계 라며  아직도   같은 전투기를 만드는 멍청이들이  ,1
70,     막판 급락 태양광주  껑충       추락 ,0,이날  트럼프  미국 대통령은 보복관세로 맞대응한 캐나다를 향해 추가 대응을 밝혔다  그러면서 글로벌 무역 및 관세 전쟁은 더욱 격화됐다  이에 베스트바이 등 리테일주들의 타격이 컸다 ,1
71, 상무   캐나다 멕시코 관세 경감  가능성 시사    일 발표 ,1,그는 또  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가 만들어낼 수 있다고 생각한다  그것은  관세 부과  유예가 아니며 그 트럼프  대통령 는 방법을 찾아낼 것  ,1
72, 오늘의 사설   관세전쟁에 트리플 감소 리더십 회복절실 ,1, 트럼프 발 관세 무역전쟁이 시작됐다   트럼프  미 대통령이 캐나다 멕시코에 예정대로  의 관세를 중국산 제품에 대해서는 기존  에 더해  의 추가 관세를 부과했다   미국은 철강에 이어 자동차 반도체 등 우리의 주력  ,1
73, 노력하면 중간서 만날수도 상무   일 캐 멕 관세 경감 가능성  ,0,도널드  트럼프  대통령이 지난  일 현지시간  워싱턴  백악관 루즈벨트룸에서 연설하는 모습을 지켜보고 있다    미국 상무부 장관이 도널드  트럼프  미국 대통령이 캐나다와 멕시코에  의 관세를 부과한 것에 대해  일  ,1
74, 비트코인   만 달러 돌파는 시작일 뿐 펀드스트랫 공동 창립자 전망,0,또한  뉴스 는 도널드  트럼프    미국 대통령이 최근  전략적 암호화폐 준비금 을 도입할 계획을 발표하며  비트코인에 대한 정부의 관심이 커지고 있다고 전했다  이는 시장 심리에 긍정적인 영향을  ,1
75, 상무  중간서 만날 수도 일  멕 관세 경감 가능성 시사,0,도널드  트럼프  미국 대통령이 자유 무역협정을 맺고 있는 캐나다와 멕시코에  의 관세를 부과한 가운데  러트닉 장관은  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께  ,1
76, 뭐라노 글로벌픽 트럼프 젤렌스키 만남 파행 우크라 어디로 ,0,도널드  트럼프  미국 대통령이 우크라이나에 대한 미국의 군사원조를 중지할 것을 지시했다는 보도가 나오고 있습니다   트럼프  대통령과 볼로디미르 젤렌스키 우크라이나 대통령 간에 만남 이후 압박을 가하고 있습니다  ,1
77, 트럼프  다리에 무슨 일이야  건강이상설 제기된 장면,0,도널드  트럼프  미국 대통령이 골프장에서 부자연스럽게 걷는 모습을 담은 영상이 온라인에서 급격히 확산하고 있다  전임 조 바이든 전 대통령을 내내 따라다녔던 건강 이상설이 취임 기준 역대 최고령 세   트럼프 에게  ,1
78,미 유통업체  관세 탓에 가격 인상 며칠 내 체감 ,0,미국의 대형 유통 업체들은  트럼프  행정부가 촉발한 관세 전쟁의 영향 탓에 소비자들이 멕시코산 농산물을  특히  트럼프  관세 의 여파로 조만간 딸기  아보카도  바나나 등의 가격 인상이 불가피할 것으로  ,1
79,미 상무  캐나다 멕시코 관세 경감 가능성 시사,1, 트럼프  미국 대통령이 자유무역협정을 맺고 있는 캐나다와 멕시코에  의 관세를 부과한 가운데 미국 상무부  또  트럼프 는 매우 공정하고 합리적이라 멕시코  캐나다와 함께 뭔가 만들어낼 수 있다고 생각한다 며  관세  ,1
80,뉴욕증시  관세 전쟁이 촉발한 롤러코스터  하락 국제유가도 내려,0,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터 발효된 가운데 대상국들이 보복에 나서면서 관세 전쟁이 악화할 것이라는 우려가 시장을 짓눌렀다   트럼프 의  ,1
81, 굿모닝 증시 관세 타협 가능성 코스피  상승 출발 전망,1,앞서 지난  월부터 뉴욕증시는  트럼프  정부의  미국 우선주의  영향으로 쏠림 현상이 이어지기도 했다  전날 국내 증시는 연휴 기간 중 도널드  트럼프  미국 대통령의 관세 부과 공식화  매그니피센트  동반  ,1
82,콜비  국방차관 후보  한국 정치상황에 한미일 협력 불확실 ,1,그는 서면답변서에서 한국의 전시 작전통제권 전환과 관련   외교 정책에 대한  트럼프  대통령의 비전에는  한다 며  트럼프  대통령 말처럼  대만의 방위비 수준이 국민총생산 대비  대충   정도는 되어야 하며 그들은  ,1
83, 트럼프 의 미치광이식  관세 폭탄  피한 유일한 두 나라  굿모닝경제 ,1, 앵커  그러면 우리나라는  트럼프   기 행정부의 관세 정책에 어떻게 대응을 해야 할까요   이인철  지금까지  트럼프  관세정책 피한 곳 두 곳이에요  일본  그리고 대만  기업으로는 대만  두 군데 외에는 대부분 다 앞으로  ,1
84, 단독  한동훈   공수처 폐지  검찰개혁  군불 여당 구원투수 면모 되 ,1,외교 분야에선 미국  트럼프  행정부  기 시대를 맞아 한미일 협력 강화가 필요하다고 본다  한 전 대표는 이날 서울에서부터  국민이 먼저입니다  북 콘서트를 개최해 사실상 대권 행보를 본격화할 방침이다  지난달  일  ,1
85,미국에 다시 손 내민 젤렌스키 트럼프  리더십 아래서 평화 노력 ,1,도널드  트럼프  대통령의 강력한 리더십 아래 지속적인 평화를 위해 일할 준비가 돼 있다 고 말했다   트럼프  미국 행정부는 그동안 양국의 경제적 연계가 사실상 안보의 방패막이 역할을 하게 될 것이라고 주장해왔다  ,1
